,Country,EdLevel,YearsCodePro,Age,Gender,Salary
997,Germany,Bachelor's Degree,12.0,30.0,Man,56211.0
1000,Canada,Master's Degree,15.0,40.0,Man,75631.0
1001,South Africa,Less than a Bachelor's Degree,5.0,40.0,Man,36024.0
1003,Italy,Less than a Bachelor's Degree,6.0,30.0,Man,55130.0
1005,France,Master's Degree,3.0,20.0,Man,37834.0
1008,Canada,Bachelor's Degree,10.0,40.0,Man,68068.0
1012,Netherlands,Bachelor's Degree,7.0,20.0,Man,36972.0
1022,Norway,Less than a Bachelor's Degree,20.0,50.0,Man,61608.0
1023,Russian Federation,Bachelor's Degree,5.0,20.0,Man,41000.0
1024,Germany,Less than a Bachelor's Degree,20.0,50.0,Man,79993.0
1028,United States of America,Bachelor's Degree,5.0,30.0,Man,100000.0
1029,United States of America,Bachelor's Degree,5.0,30.0,Man,80325.0
1032,China,Bachelor's Degree,12.0,30.0,Man,71446.0
1034,Spain,Less than a Bachelor's Degree,20.0,50.0,Man,58373.0
1035,Mexico,Bachelor's Degree,8.0,30.0,Man,47184.0
1036,Germany,Bachelor's Degree,13.0,30.0,Man,18984.0
1037,Germany,Bachelor's Degree,23.0,40.0,Man,64859.0
1038,Cyprus,Bachelor's Degree,4.0,30.0,Man,28536.0
1039,United States of America,Bachelor's Degree,3.0,30.0,Man,82750.0
1042,Netherlands,Less than a Bachelor's Degree,1.0,20.0,Man,23352.0
1043,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,5.0,40.0,Man,71093.0
1047,Germany,Master's Degree,7.0,30.0,Man,88208.0
1048,United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,30.0,Man,46533.0
1049,Netherlands,Bachelor's Degree,11.0,30.0,Man,59544.0
1050,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,3.0,20.0,Man,33600.0
1051,France,Master's Degree,7.0,30.0,Man,39456.0
1052,Hungary,Less than a Bachelor's Degree,10.0,30.0,Man,16860.0
1055,Poland,Less than a Bachelor's Degree,13.0,30.0,Man,33408.0
1057,United States of America,Bachelor's Degree,8.0,30.0,Man,110000.0
1071,France,Doctoral Degree,0.5,30.0,Man,24000.0
1072,Germany,Master's Degree,7.0,40.0,Man,91883.0
1077,United States of America,Less than a Bachelor's Degree,43.0,60.0,Man,83000.0
1080,United States of America,Bachelor's Degree,3.0,30.0,Man,75636.0
1082,Russian Federation,Bachelor's Degree,5.0,30.0,Man,16980.0
1083,United States of America,Bachelor's Degree,1.0,40.0,Man,100000.0
1085,Russian Federation,Less than a Bachelor's Degree,30.0,50.0,Man,37752.0
1088,United Kingdom of Great Britain and Northern Ireland,Doctoral Degree,15.0,40.0,Man,103408.0
1089,Denmark,Master's Degree,8.0,30.0,Man,82848.0
1091,India,Bachelor's Degree,5.0,30.0,Man,13962.0
1092,Mexico,Bachelor's Degree,3.0,30.0,Man,29088.0
1096,Poland,Bachelor's Degree,4.0,20.0,Man,55200.0
1099,Georgia,Master's Degree,12.0,30.0,Man,21204.0
1102,Egypt,Bachelor's Degree,6.0,30.0,Man,22308.0
1104,France,Doctoral Degree,29.0,50.0,Man,83236.0
1107,Singapore,Bachelor's Degree,10.0,30.0,Man,55944.0
1112,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,9.0,30.0,Man,87896.0
1113,United States of America,Bachelor's Degree,6.0,30.0,Man,80000.0
1115,Italy,Bachelor's Degree,15.0,40.0,Man,38916.0
1121,Finland,Less than a Bachelor's Degree,4.0,20.0,Man,27240.0
1123,Jordan,Less than a Bachelor's Degree,13.0,30.0,Man,33852.0
1124,Ukraine,Less than a Bachelor's Degree,5.0,20.0,Man,36000.0
1126,France,Master's Degree,13.0,40.0,Man,64859.0
1129,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,20.0,40.0,Man,89189.0
1132,Germany,Bachelor's Degree,5.0,30.0,Man,51887.0
1134,Ukraine,Master's Degree,11.0,40.0,Man,39144.0
1136,Canada,Bachelor's Degree,16.0,40.0,Man,52942.0
1138,United States of America,Bachelor's Degree,21.0,40.0,Man,90000.0
1139,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,12.0,40.0,Man,82726.0
1141,Switzerland,Less than a Bachelor's Degree,6.0,30.0,Man,80008.0
1142,United States of America,Bachelor's Degree,1.0,30.0,Man,65000.0
1144,Chile,Bachelor's Degree,4.0,30.0,Man,22584.0
1151,Italy,Doctoral Degree,38.0,60.0,Man,51888.0
1153,France,Less than a Bachelor's Degree,11.0,32.93603200869372,Man,75669.0
1154,France,Master's Degree,3.0,30.0,Man,48644.0
1158,Germany,Bachelor's Degree,11.0,30.0,Man,81074.0
1159,Portugal,Master's Degree,16.0,40.0,Man,56211.0
1165,Canada,Bachelor's Degree,2.0,20.0,Man,66556.0
1167,Croatia,Doctoral Degree,10.0,30.0,Man,41796.0
1168,United States of America,Bachelor's Degree,25.0,50.0,Man,120000.0
1169,Slovenia,Less than a Bachelor's Degree,3.0,30.0,Man,33732.0
1173,Ecuador,Bachelor's Degree,38.0,60.0,Man,36000.0
1176,India,Bachelor's Degree,6.0,30.0,Man,20940.0
1177,Germany,Bachelor's Degree,6.0,30.0,Man,86478.0
1179,Israel,Less than a Bachelor's Degree,3.0,20.0,Woman,45528.0
1180,Turkey,Master's Degree,26.0,50.0,Man,63120.0
1184,Germany,Master's Degree,23.0,40.0,Man,58373.0
1187,United States of America,Bachelor's Degree,16.0,50.0,Man,105000.0
1188,United States of America,Bachelor's Degree,7.0,30.0,Man,83200.0
1189,United States of America,Bachelor's Degree,4.0,30.0,Man,81000.0
1190,Luxembourg,Less than a Bachelor's Degree,19.0,40.0,Man,64860.0
1191,United States of America,Master's Degree,8.0,30.0,Man,106000.0
1193,United States of America,Bachelor's Degree,7.0,40.0,Man,125000.0
1194,Uzbekistan,Master's Degree,7.0,30.0,Man,70000.0
1195,South Africa,Bachelor's Degree,8.0,30.0,Man,32028.0
1200,Italy,Less than a Bachelor's Degree,19.0,50.0,Man,19458.0
1203,United Kingdom of Great Britain and Northern Ireland,Doctoral Degree,15.0,40.0,Man,51704.0
1205,Germany,Bachelor's Degree,7.0,30.0,Man,60427.0
1210,Canada,Less than a Bachelor's Degree,3.0,30.0,Man,60505.0
1211,Brazil,Bachelor's Degree,3.0,30.0,Woman,18326.0
1214,Germany,Master's Degree,12.0,40.0,Man,108098.0
1215,Brazil,Master's Degree,13.0,30.0,Man,21996.0
1218,United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,30.0,Man,129259.0
1219,Pakistan,Less than a Bachelor's Degree,9.0,20.0,Man,14400.0
1220,United States of America,Doctoral Degree,3.0,30.0,Man,93000.0
1225,United States of America,Bachelor's Degree,5.0,30.0,Man,77250.0
1230,Italy,Master's Degree,8.0,40.0,Man,64859.0
1236,France,Master's Degree,5.0,20.0,Man,30916.0
1241,United Kingdom of Great Britain and Northern Ireland,Master's Degree,12.0,40.0,Man,87638.0
1244,India,Bachelor's Degree,3.0,30.0,Man,26527.0
1249,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,4.0,20.0,Man,20682.0
1251,United States of America,Less than a Bachelor's Degree,10.0,30.0,Man,129600.0
1252,Germany,Less than a Bachelor's Degree,20.0,50.0,Man,75669.0
1253,United States of America,Bachelor's Degree,25.0,50.0,Man,116000.0
1254,United States of America,Bachelor's Degree,6.0,30.0,Man,104000.0
1258,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,2.0,20.0,Man,36193.0
1270,Italy,Less than a Bachelor's Degree,3.0,20.0,Man,16860.0
1274,Spain,Less than a Bachelor's Degree,0.5,30.0,Man,18160.0
1275,France,Master's Degree,21.0,50.0,Man,68102.0
1276,Germany,Less than a Bachelor's Degree,5.0,20.0,Man,47563.0
1277,United Kingdom of Great Britain and Northern Ireland,Master's Degree,10.0,30.0,Man,64630.0
1280,Switzerland,Master's Degree,2.0,30.0,Woman,69121.0
1282,United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,30.0,Man,118919.0
1289,India,Bachelor's Degree,8.0,30.0,Man,57240.0
1291,Turkey,Bachelor's Degree,14.0,40.0,Man,24972.0
1293,India,Bachelor's Degree,10.0,30.0,Man,30018.0
1304,France,Master's Degree,6.0,30.0,Man,44320.0
1306,United States of America,Bachelor's Degree,5.0,30.0,Man,65000.0
1307,Canada,Less than a Bachelor's Degree,20.0,40.0,Man,60505.0
1308,Netherlands,Less than a Bachelor's Degree,2.0,30.0,Man,88640.0
1312,Denmark,Less than a Bachelor's Degree,2.0,30.0,Man,57312.0
1315,United States of America,Bachelor's Degree,2.0,30.0,Man,68000.0
1317,United States of America,Bachelor's Degree,2.0,30.0,Man,60000.0
1318,India,Bachelor's Degree,2.0,20.0,Woman,15682.0
1320,Germany,Master's Degree,3.0,40.0,Man,81074.0
1321,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,16.0,50.0,Man,49119.0
1323,France,Bachelor's Degree,10.0,30.0,Man,33732.0
1324,United States of America,Bachelor's Degree,7.0,20.0,Man,66000.0
1326,Argentina,Doctoral Degree,15.0,40.0,Man,14016.0
1327,Israel,Bachelor's Degree,3.0,30.0,Man,63036.0
1330,Italy,Master's Degree,3.0,30.0,Man,25944.0
1331,India,Master's Degree,7.0,30.0,Man,16080.0
1333,United States of America,Bachelor's Degree,1.0,20.0,Man,90000.0
1335,India,Master's Degree,10.0,30.0,Man,111694.0
1336,United States of America,Bachelor's Degree,1.0,20.0,Man,65000.0
1338,Czech Republic,Master's Degree,7.0,30.0,Man,32736.0
1342,Germany,Bachelor's Degree,3.0,20.0,Man,60972.0
1343,India,Bachelor's Degree,11.0,30.0,Man,23735.0
1347,Germany,Doctoral Degree,6.0,30.0,Man,62481.0
1348,Russian Federation,Less than a Bachelor's Degree,8.0,30.0,Man,24540.0
1349,Canada,Bachelor's Degree,3.0,30.0,Man,31400.0
1356,France,Master's Degree,18.0,30.0,Man,51887.0
1359,India,Bachelor's Degree,8.0,30.0,Man,29320.0
1360,United States of America,Bachelor's Degree,11.0,50.0,Man,105000.0
1364,India,Master's Degree,9.0,30.0,Man,44678.0
1365,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,12.0,40.0,Man,134430.0
1371,Netherlands,Bachelor's Degree,17.0,40.0,Man,71340.0
1372,Italy,Bachelor's Degree,16.0,50.0,Man,41077.0
1373,United States of America,Less than a Bachelor's Degree,3.0,40.0,Man,70000.0
1376,Netherlands,Bachelor's Degree,12.0,40.0,Man,59454.0
1377,Croatia,Master's Degree,3.0,30.0,Man,15672.0
1379,Italy,Master's Degree,26.0,50.0,Man,45401.0
1382,India,Bachelor's Degree,6.0,30.0,Man,34904.0
1389,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,6.0,30.0,Man,47826.0
1391,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,11.0,30.0,Man,64630.0
1393,United States of America,Master's Degree,12.0,40.0,Man,80000.0
1394,Germany,Doctoral Degree,16.0,50.0,Man,84316.0
1397,Netherlands,Bachelor's Degree,21.0,50.0,Man,81074.0
1413,Ukraine,Bachelor's Degree,2.0,20.0,Man,23400.0
1414,Japan,Less than a Bachelor's Degree,20.0,40.0,Man,95000.0
1415,Italy,Master's Degree,9.0,30.0,Man,57292.0
1419,Sweden,Master's Degree,8.792445560306254,30.0,Man,57684.0
1422,Brazil,Less than a Bachelor's Degree,4.0,30.0,Man,16035.0
1424,Germany,Bachelor's Degree,5.0,30.0,Man,73507.0
1426,Austria,Less than a Bachelor's Degree,23.0,50.0,Man,51372.0
1427,Canada,Less than a Bachelor's Degree,4.0,30.0,Man,55967.0
1429,Portugal,Master's Degree,13.0,30.0,Man,59676.0
1430,South Korea,Master's Degree,5.0,30.0,Man,40248.0
1435,Germany,Master's Degree,35.0,60.0,Man,54070.0
1439,Romania,Bachelor's Degree,1.0,20.0,Man,16284.0
1444,Hungary,Master's Degree,16.0,40.0,Man,47532.0
1449,Spain,Less than a Bachelor's Degree,4.0,20.0,Man,32429.0
1451,China,Bachelor's Degree,8.0,30.0,Man,29148.0
1457,Brazil,Master's Degree,12.0,40.0,Man,30240.0
1459,Colombia,Bachelor's Degree,7.0,30.0,Man,15888.0
1464,Poland,Master's Degree,5.0,30.0,Man,66828.0
1468,Israel,Bachelor's Degree,0.5,30.0,Man,98064.0
1474,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,11.0,30.0,Man,118919.0
1475,United States of America,Master's Degree,5.0,50.0,Man,140000.0
1481,United States of America,Bachelor's Degree,5.0,30.0,Man,120000.0
1482,United States of America,Doctoral Degree,14.0,40.0,Man,130000.0
1486,Finland,Less than a Bachelor's Degree,11.0,30.0,Man,54480.0
1488,Japan,Master's Degree,15.0,40.0,Man,89568.0
1489,Spain,Less than a Bachelor's Degree,9.0,30.0,Man,81074.0
1490,United States of America,Master's Degree,15.0,40.0,Man,115000.0
1492,United Kingdom of Great Britain and Northern Ireland,Master's Degree,0.5,20.0,Man,38778.0
1493,Czech Republic,Less than a Bachelor's Degree,12.0,40.0,Man,57156.0
1494,Israel,Master's Degree,8.0,40.0,Man,133080.0
1503,United States of America,Bachelor's Degree,1.0,32.93603200869372,Man,70000.0
1504,United States of America,Bachelor's Degree,10.0,30.0,Man,130000.0
1505,France,Master's Degree,7.0,30.0,Man,52968.0
1506,Austria,Less than a Bachelor's Degree,21.0,30.0,Man,77832.0
1507,India,Bachelor's Degree,9.0,30.0,Man,25128.0
1510,Germany,Master's Degree,7.0,30.0,Man,85397.0
1511,United States of America,Doctoral Degree,2.0,30.0,Man,123000.0
1512,Germany,Master's Degree,10.0,40.0,Man,97288.0
1524,United States of America,Master's Degree,7.0,40.0,Man,110000.0
1525,Canada,Master's Degree,10.0,30.0,Man,90758.0
1527,Germany,Master's Degree,12.0,40.0,Man,69183.0
1531,Spain,Bachelor's Degree,7.0,30.0,Man,32429.0
1534,United States of America,Bachelor's Degree,31.0,65.0,Man,82000.0
1537,United States of America,Bachelor's Degree,5.0,30.0,Man,76000.0
1540,United States of America,Bachelor's Degree,42.0,50.0,Man,70000.0
1549,Poland,Less than a Bachelor's Degree,9.0,30.0,Man,28860.0
1551,India,Bachelor's Degree,1.0,20.0,Man,25131.0
1552,Russian Federation,Master's Degree,6.0,30.0,Man,28308.0
1553,Serbia,Master's Degree,16.0,40.0,Man,77832.0
1555,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,7.0,30.0,Man,55582.0
1558,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,2.0,20.0,Man,31020.0
1559,Russian Federation,Master's Degree,11.0,30.0,Man,43404.0
1560,United States of America,Bachelor's Degree,13.0,40.0,Woman,97000.0
1562,Italy,Master's Degree,3.0,30.0,Man,25944.0
1564,Poland,Master's Degree,7.0,40.0,Man,15192.0
1565,India,Master's Degree,10.0,30.0,Man,25131.0
1569,Germany,Bachelor's Degree,20.0,50.0,Man,75669.0
1571,Spain,Bachelor's Degree,3.0,30.0,Man,30267.0
1572,France,Master's Degree,4.0,20.0,Man,41077.0
1573,Brazil,Less than a Bachelor's Degree,6.0,30.0,Woman,26796.0
1578,Senegal,Master's Degree,8.792445560306254,30.0,Man,34608.0
1586,Canada,Master's Degree,6.0,30.0,Man,96808.0
1587,Switzerland,Less than a Bachelor's Degree,4.0,20.0,Man,67092.0
1588,United States of America,Bachelor's Degree,4.0,20.0,Man,76000.0
1593,Australia,Bachelor's Degree,1.0,30.0,Man,40086.0
1594,United States of America,Bachelor's Degree,34.0,60.0,Man,112000.0
1595,Poland,Master's Degree,8.792445560306254,30.0,Man,22776.0
1596,Ukraine,Master's Degree,10.0,40.0,Man,30000.0
1600,Colombia,Bachelor's Degree,3.0,20.0,Man,26484.0
1602,France,Master's Degree,2.0,20.0,Man,37834.0
1605,United States of America,Bachelor's Degree,6.0,30.0,Man,60000.0
1607,France,Bachelor's Degree,16.0,40.0,Man,25428.0
1608,Netherlands,Master's Degree,21.0,50.0,Man,81074.0
1609,Colombia,Bachelor's Degree,5.0,30.0,Man,28248.0
1615,India,Bachelor's Degree,8.0,30.0,Man,36300.0
1619,United Kingdom of Great Britain and Northern Ireland,Master's Degree,4.0,30.0,Man,77556.0
1620,Germany,Master's Degree,3.0,30.0,Man,40212.0
1627,Italy,Less than a Bachelor's Degree,22.0,40.0,Man,23352.0
1628,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,11.0,30.0,Man,77556.0
1629,Canada,Less than a Bachelor's Degree,20.0,50.0,Man,56723.0
1631,Canada,Doctoral Degree,5.0,30.0,Man,75631.0
1632,United States of America,Master's Degree,5.0,30.0,Man,103000.0
1634,United States of America,Master's Degree,6.0,30.0,Man,95000.0
1637,United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,30.0,Man,64630.0
1638,Brazil,Bachelor's Degree,5.0,30.0,Man,82464.0
1639,Germany,Doctoral Degree,2.0,40.0,Man,108098.0
1645,Canada,Less than a Bachelor's Degree,5.0,30.0,Man,75631.0
1646,Germany,Bachelor's Degree,13.0,30.0,Man,84316.0
1647,Greece,Master's Degree,2.0,30.0,Man,19452.0
1650,Austria,Less than a Bachelor's Degree,13.0,30.0,Man,110256.0
1652,Netherlands,Master's Degree,2.0,30.0,Man,60535.0
1654,India,Bachelor's Degree,6.0,30.0,Man,37000.0
1655,Paraguay,Master's Degree,4.0,30.0,Woman,60000.0
1656,Iceland,Master's Degree,5.0,50.0,Man,79956.0
1660,Italy,Master's Degree,3.0,30.0,Man,23782.0
1664,Canada,Less than a Bachelor's Degree,5.0,20.0,Man,86976.0
1668,"Iran, Islamic Republic of...",Bachelor's Degree,5.0,30.0,Man,17100.0
1674,Germany,Master's Degree,20.0,40.0,Man,64859.0
1675,India,Bachelor's Degree,4.0,30.0,Man,33504.0
1677,Taiwan,Master's Degree,6.0,30.0,Man,26513.0
1680,Germany,Less than a Bachelor's Degree,6.0,40.0,Man,67021.0
1682,United States of America,Bachelor's Degree,2.0,20.0,Man,86000.0
1684,France,Master's Degree,5.0,30.0,Man,42158.0
1685,Canada,Less than a Bachelor's Degree,5.0,40.0,Man,60505.0
1686,Portugal,Bachelor's Degree,6.0,30.0,Man,18156.0
1687,United States of America,Bachelor's Degree,4.0,30.0,Man,132000.0
1688,Canada,Bachelor's Degree,8.0,30.0,Man,73741.0
1689,Germany,Bachelor's Degree,8.0,30.0,Man,62697.0
1690,Brazil,Less than a Bachelor's Degree,11.0,40.0,Man,65976.0
1691,Brazil,Bachelor's Degree,2.0,30.0,Man,27492.0
1693,Spain,Master's Degree,7.0,30.0,Man,37834.0
1699,United States of America,Bachelor's Degree,20.0,50.0,Man,135000.0
1700,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,9.0,50.0,Man,51704.0
1701,France,Doctoral Degree,8.0,40.0,Man,43239.0
1704,France,Bachelor's Degree,4.0,30.0,Man,24696.0
1706,Viet Nam,Bachelor's Degree,4.0,30.0,Man,18108.0
1710,Netherlands,Master's Degree,8.0,30.0,Man,108098.0
1711,Poland,Master's Degree,6.0,30.0,Man,45564.0
1713,Croatia,Bachelor's Degree,5.0,30.0,Man,29604.0
1714,Dominican Republic,Bachelor's Degree,13.0,40.0,Man,21144.0
1717,Poland,Less than a Bachelor's Degree,3.0,30.0,Man,24300.0
1720,Italy,Bachelor's Degree,13.0,40.0,Man,54049.0
1722,Netherlands,Less than a Bachelor's Degree,2.0,20.0,Man,38778.0
1723,United States of America,Master's Degree,4.0,40.0,Man,130000.0
1726,United States of America,Bachelor's Degree,2.0,30.0,Man,70000.0
1727,Austria,Master's Degree,6.0,30.0,Man,70264.0
1729,Italy,Master's Degree,10.0,40.0,Man,54049.0
1732,Germany,Master's Degree,24.0,50.0,Man,129718.0
1734,India,Master's Degree,12.0,40.0,Man,23735.0
1735,Germany,Bachelor's Degree,4.0,30.0,Man,62268.0
1736,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,40.0,Man,51704.0
1737,United States of America,Bachelor's Degree,13.0,40.0,Man,135000.0
1738,India,Bachelor's Degree,2.0,30.0,Man,23735.0
1744,Romania,Bachelor's Degree,9.0,30.0,Man,37992.0
1746,India,Bachelor's Degree,2.0,20.0,Man,18848.0
1750,Ireland,Less than a Bachelor's Degree,6.0,30.0,Man,81074.0
1751,France,Master's Degree,11.0,40.0,Man,99450.0
1752,United States of America,Master's Degree,8.0,40.0,Man,72000.0
1759,Uruguay,Bachelor's Degree,5.0,30.0,Man,63528.0
1760,Canada,Bachelor's Degree,10.0,30.0,Woman,56723.0
1762,Germany,Less than a Bachelor's Degree,5.0,20.0,Man,55776.0
1763,Spain,Less than a Bachelor's Degree,13.0,40.0,Man,97288.0
1765,Indonesia,Bachelor's Degree,6.0,20.0,Man,29302.0
1770,United States of America,Bachelor's Degree,9.0,30.0,Man,70000.0
1771,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,10.0,30.0,Man,103408.0
1772,United States of America,Bachelor's Degree,4.0,20.0,Man,140000.0
1774,Canada,Less than a Bachelor's Degree,10.0,40.0,Man,50673.0
1778,Australia,Less than a Bachelor's Degree,0.5,30.0,Man,60132.0
1779,Netherlands,Bachelor's Degree,9.0,40.0,Man,82155.0
1781,Turkey,Bachelor's Degree,1.0,20.0,Man,27612.0
1782,United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,30.0,Man,96945.0
1783,Canada,Bachelor's Degree,10.0,30.0,Man,121010.0
1784,United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,30.0,Man,77556.0
1786,Canada,Less than a Bachelor's Degree,2.0,20.0,Man,24200.0
1789,Serbia,Master's Degree,4.0,40.0,Man,26436.0
1790,Ukraine,Master's Degree,4.0,30.0,Man,42000.0
1792,India,Bachelor's Degree,4.0,30.0,Man,27923.0
1793,France,Master's Degree,1.0,20.0,Man,45401.0
1796,Netherlands,Bachelor's Degree,11.0,30.0,Man,65291.0
1802,Czech Republic,Less than a Bachelor's Degree,10.0,30.0,Man,72744.0
1805,France,Master's Degree,4.0,30.0,Man,45401.0
1806,Sweden,Master's Degree,0.5,30.0,Man,42960.0
1815,Belgium,Master's Degree,5.0,30.0,Man,37834.0
1819,United States of America,Bachelor's Degree,1.0,30.0,Man,61500.0
1822,United Kingdom of Great Britain and Northern Ireland,Master's Degree,11.0,30.0,Man,64630.0
1824,Canada,Bachelor's Degree,5.0,30.0,Man,56723.0
1826,Turkey,Bachelor's Degree,4.0,30.0,Man,25644.0
1830,Spain,Bachelor's Degree,11.0,30.0,Man,86478.0
1836,Germany,Doctoral Degree,3.0,40.0,Man,75669.0
1841,Argentina,Master's Degree,6.0,40.0,Man,63252.0
1843,Spain,Less than a Bachelor's Degree,13.0,30.0,Man,75669.0
